,id,name,address,types,rating,rating_n,international_phone_number,current_popularity,populartimes,coordinates.lat,coordinates.lng,time_spent,time_wait
162,ChIJbc6tc27BhkcRMiBrakL3H1E,Speciani Dr. Attilio,"Via Flavio Vegezio, 12, 20149 Milano MI, Italy","['doctor', 'health', 'point_of_interest', 'establishment']",3.7,7.0,+39 02 4800 8454,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 34, 43, 47, 52, 56, 56, 56, 52, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 34, 52, 52, 39, 34, 43, 39, 21, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 26, 34, 43, 43, 52, 65, 78, 82, 69, 47, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 21, 13, 13, 26, 52, 73, 69, 43, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 52, 86, 100, 82, 60, 52, 60, 65, 65, 52, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.47462559999999,9.1539261,"[90, 150]",
163,ChIJI_FG2gPEhkcR-mvtE-czK0A,Centro Medico Galeno,"Via Cosimo del Fante, 3, 20122 Milano MI, Italy","['doctor', 'health', 'point_of_interest', 'establishment']",5.0,7.0,+39 02 5830 9924,,,45.4551136,9.186677099999999,,
164,ChIJqXqaBpi5hkcR1QjhZvW6iJU,Centro Medieste Srl,"Via Monsignor Luigi Talamoni, 4, 20900 Monza MB, Italy","['doctor', 'health', 'point_of_interest', 'establishment']",,,+39 039 328988,,,45.584114,9.280476999999998,,
165,ChIJ4wK71t3AhkcREwbcxgeKU7I,Dott.ssa Bianchi Alessandra,"Via Livigno, 2, 20158 Milano MI, Italy","['doctor', 'health', 'point_of_interest', 'establishment']",3.7,3.0,+39 328 499 0339,,,45.49757510000001,9.178794300000002,,
166,ChIJ857dB3PEhkcRNXMCtMxwgjQ,Molteni D.ssa Francesca,"Viale Giovanni da Cermenate, 64, 20141 Milano MI, Italy","['doctor', 'health', 'point_of_interest', 'establishment']",3.1,16.0,+39 02 8950 0650,,,45.4372352,9.183018599999999,,
167,ChIJVaxb3izEhkcRxz-A8iU44Z8,IDE | Istituto Dermatologico Europeo,"Viale Puglie, 15, 20137 Milano MI, Italy","['doctor', 'health', 'point_of_interest', 'establishment']",4.2,58.0,+39 02 549 2511,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 25, 37, 48, 57, 64, 74, 81, 77, 57, 33, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 22, 70, 88, 53, 50, 83, 100, 90, 72, 44, 18, 3, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 29, 70, 74, 50, 46, 51, 55, 53, 48, 38, 27, 18, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 7, 29, 40, 42, 61, 38, 50, 79, 88, 70, 38, 14, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 33, 53, 72, 81, 87, 92, 94, 87, 70, 50, 29, 16, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 66, 83, 72, 90, 94, 77, 59, 37, 16, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.44826399999999,9.2236528,"[25, 90]",
168,ChIJqx0UtdHahkcRf7jgsl2pRog,Studio Radiologico Belfiore 5,"Via Martiri di Belfiore, 5, 20090 Opera MI, Italy","['doctor', 'health', 'point_of_interest', 'establishment']",3.7,87.0,+39 02 5760 1832,,,45.37341579999999,9.210948499999997,,
169,ChIJ9yEB-MHGhkcRhR7ADhZr0-g,Metis - Studio Medico e Psicologico,"Via Plinio, 1, 20129 Milano MI, Italy","['doctor', 'health', 'point_of_interest', 'establishment']",5.0,1.0,+39 02 2951 5510,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 50, 67, 75, 71, 67, 60, 46, 35, 32, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 35, 28, 28, 35, 42, 42, 42, 35, 25, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 28, 35, 39, 46, 57, 57, 39, 25, 25, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 78, 78, 60, 50, 46, 46, 46, 39, 32, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 28, 17, 28, 71, 100, 85, 53, 46, 46, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4801011,9.2112623,,
170,ChIJw5SCtXjBhkcRGxKpPxYhTcQ,Osteopata Carrubba DO,"Via Pisanello, 4, 20146 Milano MI, Italy","['physiotherapist', 'doctor', 'health', 'point_of_interest', 'establishment']",4.9,60.0,+39 347 247 1855,,,45.466992,9.139431999999998,,
171,ChIJWVg3RRm5hkcRKrUUXkHDqyM,Gi.Vi.Dental Ambulatorio dentistico,"Via Meda, 63, 20900 Monza MB, Italy","['dentist', 'doctor', 'health', 'point_of_interest', 'establishment']",4.7,41.0,+39 039 748434,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 35, 14, 10, 28, 57, 75, 64, 35, 10, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 53, 60, 35, 21, 53, 78, 42, 60, 92, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 32, 75, 100, 75, 39, 32, 50, 57, 71, 92, 60, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 42, 42, 32, 42, 64, 64, 57, 64, 53, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.573066,9.2484384,"[30, 60]",
172,ChIJ27v2lHzBhkcR-ebCUY4oTLg,Centro Medico Fisioterapico Ambrosiana Medical Center,"Via Giuseppe Frua, 22, 20146 Milano MI, Italy","['physiotherapist', 'hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",5.0,4.0,+39 02 4800 1713,,,45.4651053,9.1472942,,
173,ChIJI7XHu2TIhkcRicDkqB7uUMo,Dental Practice Sidoti & Tartaglia Srl,"Via Martiri della Libertà, 58, 20090 Segrate MI, Italy","['dentist', 'doctor', 'health', 'point_of_interest', 'establishment']",4.9,46.0,+39 02 2692 1196,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 65, 71, 68, 65, 67, 74, 78, 69, 51, 30, 13, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 43, 42, 38, 44, 59, 74, 80, 74, 59, 38, 20, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 50, 55, 55, 60, 75, 93, 100, 84, 55, 26, 8, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 65, 69, 61, 49, 44, 46, 48, 42, 28, 14, 3, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 62, 66, 63, 68, 81, 91, 87, 73, 56, 39, 25, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 84, 96, 63, 32, 25, 26, 24, 15, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4925407,9.2988924,"[30, 90]",
174,ChIJa3jTIiHEhkcROmikgj1bvp8,Auxologico Pier Lombardo,"Via Pier Lombardo, 22, 20135 Milano MI, Italy","['hospital', 'doctor', 'dentist', 'health', 'point_of_interest', 'establishment']",3.2,65.0,+39 02 6191 12501,,,45.453494,9.207806000000001,,
175,ChIJvTiJXJXGhkcRtsb6sThBLEM,Vitaldent,"Piazza Otto Novembre, 6, 20129 Milano MI, Italy","['dentist', 'doctor', 'health', 'point_of_interest', 'establishment']",4.5,38.0,+39 02 8905 7082,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 23, 28, 28, 28, 33, 47, 61, 57, 38, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 85, 100, 76, 71, 80, 85, 76, 61, 42, 23, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 42, 52, 42, 38, 52, 57, 57, 42, 28, 14, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 57, 28, 23, 38, 52, 57, 52, 38, 23, 14, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 23, 28, 33, 42, 47, 38, 23, 14, 19, 14, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4743559,9.2108063,,
176,ChIJdWrO0gLEhkcRhBAjBn6wBVY,Studio San Calimero,"Via S. Calimero, 17, 20122 Milano MI, Italy","['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",4.7,3.0,+39 02 4549 1484,,,45.4560548,9.1926869,,
177,ChIJKX1bTLzGhkcRzs22chdVG_g,Studio Medico Bassani Dr. Luciano Cesare,"Viale Luigi Majno, 15, 20122 Milano MI, Italy","['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",4.0,14.0,+39 02 7602 1267,,,45.4694116,9.2053994,,
178,ChIJRzE9jALEhkcRm2q5kgovkw4,Marchi Dr. Riccardo Somed,"Via Santa Sofia, 18, 20122 Milano MI, Italy","['doctor', 'health', 'point_of_interest', 'establishment']",,,+39 02 5831 1603,,,45.45735639999999,9.1906951,,
179,ChIJ_7DxWDXBhkcRIbPW3dpzAF0,ICLID Studio Medico Associato,"Via della Moscova, 42, 20121 Milano MI, Italy","['doctor', 'health', 'point_of_interest', 'establishment']",4.4,12.0,+39 02 7602 0308,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 38, 55, 55, 44, 33, 33, 44, 50, 44, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 50, 27, 5, 11, 66, 83, 61, 61, 33, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 16, 27, 27, 27, 27, 50, 88, 44, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 61, 55, 66, 44, 27, 22, 11, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4773076,9.1869673,,
180,ChIJYcpAaLm5hkcRyaSlpUOsRag,Studio Dentistico Dott. Fabio Terzi,"Viale Ugo Foscolo, 21, 20900 Monza MB, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",4.5,2.0,+39 039 202 2811,,,45.5773662,9.2854122,,
181,ChIJYf7YeAfEhkcRuPp6edLIvxk,Bolzoni Luca,"Piazza Francesco Carrara, 17, 20141 Milano MI, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",,,+39 02 5810 3923,,,45.451944,9.1805767,,
182,ChIJ4-AqjRjEhkcRvAnKU2ekbvQ,Polito Mario,"Via Gaetana Agnesi, 10, 20135 Milano MI, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",,,+39 02 5831 7705,,,45.44950619999999,9.201614800000002,,
183,ChIJgTUdYhbBhkcRml22-Ct6SwQ,Studio Dentistico Associato Stomatologico Castelvetro,"Via Lodovico Castelvetro, 9, 20154 Milano MI, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",,,+39 02 331 3397,,,45.48468769999999,9.164133999999997,,
184,ChIJ_ZRHRyK8hkcRqPZaM3Kgc9M,Ambulatorio Odontoiatrico Ass. Grimaldi E Zorloni,"Via Achille Grandi, 8, 20832 Desio MB, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",,,+39 0362 305215,,,45.6146116,9.207056299999998,,
185,ChIJeQqz6226hkcRRzwMrujY5Qc,Studio Dentistico Dott.ssa Isabella Santo,"Via Natale Beretta, 67, 20862 Arcore MB, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",5.0,2.0,+39 039 601 2241,,,45.6225473,9.3158387,,
186,ChIJ-8ofsHrlhkcRWjmCEw3KHbM,Studio Dentistico Solari Dott. Davide,"Via Fratelli Cairoli, 14, 20081 Abbiategrasso MI, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",,,+39 02 9496 3830,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 9, 0, 0, 13, 27, 27, 27, 86, 36, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 13, 4, 0, 18, 40, 45, 63, 59, 18, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 36, 31, 22, 0, 4, 4, 13, 45, 59, 31, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27, 77, 100, 59, 13, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.3947331,8.918874100000002,,
187,ChIJP3Yra6DGhkcRP5LLvQ_IbLw,ISI | Italian Institute Stomatologico,"Via Pace, 21, 20122 Milano MI, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",3.3,116.0,+39 02 541761,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 45, 69, 77, 65, 51, 48, 54, 54, 46, 35, 25, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 51, 74, 82, 71, 56, 52, 55, 58, 53, 43, 30, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 49, 86, 100, 82, 59, 53, 57, 57, 52, 45, 34, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 52, 83, 94, 80, 58, 47, 50, 54, 54, 44, 28, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 47, 79, 90, 75, 57, 50, 48, 45, 39, 31, 21, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 37, 77, 84, 73, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.45799580000001,9.2036492,,
188,ChIJ7YNiBgWxhkcRwn0pm6MAfzs,Studio Dentistico Arosio Paolo,"c, Via Don Pietro Lualdi, 4, 20871 Vimercate MB, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",5.0,2.0,+39 039 608 5229,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 52, 50, 38, 0, 20, 44, 73, 64, 32, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 82, 76, 41, 0, 17, 41, 67, 70, 47, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 29, 32, 23, 0, 32, 70, 100, 100, 64, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 38, 35, 29, 0, 32, 47, 55, 50, 29, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 47, 35, 17, 0, 20, 38, 35, 32, 52, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.6246725,9.3861557,"[30, 60]",
189,ChIJWVg3RRm5hkcRKrUUXkHDqyM,Gi.Vi.Dental Ambulatorio dentistico,"Via Meda, 63, 20900 Monza MB, Italy","['dentist', 'doctor', 'health', 'point_of_interest', 'establishment']",4.7,41.0,+39 039 748434,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 35, 14, 10, 28, 57, 75, 64, 35, 10, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 53, 60, 35, 21, 53, 78, 42, 60, 92, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 32, 75, 100, 75, 39, 32, 50, 57, 71, 92, 60, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 42, 42, 32, 42, 64, 64, 57, 64, 53, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.573066,9.2484384,"[30, 60]",
190,ChIJI7XHu2TIhkcRicDkqB7uUMo,Dental Practice Sidoti & Tartaglia Srl,"Via Martiri della Libertà, 58, 20090 Segrate MI, Italy","['dentist', 'doctor', 'health', 'point_of_interest', 'establishment']",4.9,46.0,+39 02 2692 1196,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 65, 71, 68, 65, 67, 74, 78, 69, 51, 30, 13, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 43, 42, 38, 44, 59, 74, 80, 74, 59, 38, 20, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 50, 55, 55, 60, 75, 93, 100, 84, 55, 26, 8, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 65, 69, 61, 49, 44, 46, 48, 42, 28, 14, 3, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 62, 66, 63, 68, 81, 91, 87, 73, 56, 39, 25, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 84, 96, 63, 32, 25, 26, 24, 15, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4925407,9.2988924,"[30, 90]",
191,ChIJa3jTIiHEhkcROmikgj1bvp8,Auxologico Pier Lombardo,"Via Pier Lombardo, 22, 20135 Milano MI, Italy","['hospital', 'doctor', 'dentist', 'health', 'point_of_interest', 'establishment']",3.2,65.0,+39 02 6191 12501,,,45.453494,9.207806000000001,,
192,ChIJvTiJXJXGhkcRtsb6sThBLEM,Vitaldent,"Piazza Otto Novembre, 6, 20129 Milano MI, Italy","['dentist', 'doctor', 'health', 'point_of_interest', 'establishment']",4.5,38.0,+39 02 8905 7082,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 23, 28, 28, 28, 33, 47, 61, 57, 38, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 85, 100, 76, 71, 80, 85, 76, 61, 42, 23, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 42, 52, 42, 38, 52, 57, 57, 42, 28, 14, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 57, 28, 23, 38, 52, 57, 52, 38, 23, 14, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 23, 28, 33, 42, 47, 38, 23, 14, 19, 14, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4743559,9.2108063,,
193,ChIJTcifT8PGhkcR6TdmqOqqDhM,Studio Dentistico Somazzi,"Via Luigi Settembrini, 45, 20124 Milano MI, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",4.2,5.0,+39 02 669 3967,,,45.4844275,9.2086074,,
194,ChIJxfqiPDbBhkcRh_kNBV3P-eg,Studio Dentistico Associato Mazzitelli Taroni,"Via della Moscova, 22, 20121 Milano MI, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",5.0,4.0,+39 02 331 9392,,,45.4764634,9.191954399999998,,
195,ChIJ06EwJxnHhkcR3l90ZFQU32Y,Studio dentistico,"Via Valtorta, 7, 20127 Milano MI, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",4.5,11.0,+39 02 2614 1353,,,45.4992339,9.2219388,,
196,ChIJnSvhoWXBhkcRr9h7hMXu_kY,Dr. Fabio Gorni,"Via Raffaello Sanzio, 8, 20149 Milano MI, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",5.0,4.0,+39 02 4800 8828,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 13, 26, 46, 53, 53, 40, 33, 40, 46, 53, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 26, 53, 73, 60, 40, 33, 53, 73, 66, 46, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 33, 60, 86, 100, 80, 60, 53, 60, 60, 46, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 60, 73, 46, 20, 20, 26, 33, 26, 13, 6, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 26, 60, 80, 66, 40, 40, 66, 100, 86, 46, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.46910149999999,9.1531074,,
197,ChIJswkZ1knBhkcRjj4IQ7SEUho,Studio Dentistico Trasforini Di Trasforini Dr. Daniele,"Piazza Lega Lombarda, 1, 20154 Milano MI, Italy","['dentist', 'health', 'point_of_interest', 'establishment']",,,+39 0131 861962,,,45.477762,9.179765099999997,,
